,지역명,지역 코드,년월일,최저기온(℃),최고기온(℃),일강수량(mm),최대순간풍속(m/s)
10238,남현,425,2020-03-07,0.7,13.1,0.0,6.8
10239,남현,425,2020-03-08,1.6,15.6,0.0,5.0
10240,남현,425,2020-03-09,3.6,16.1,0.0,6.1
10241,남현,425,2020-03-10,3.8,10.4,10.5,9.0
10242,남현,425,2020-03-11,0.7,7.4,0.0,8.8
10243,남현,425,2020-03-12,0.3,13.4,0.0,9.1
10244,남현,425,2020-03-13,0.5,9.3,0.5,8.9
10245,남현,425,2020-03-14,-2.5,9.1,0.0,8.6
10246,남현,425,2020-03-15,1.4,10.4,0.0,13.4
10247,남현,425,2020-03-16,-2.1,9.3,0.0,7.7
10248,남현,425,2020-03-17,1.8,12.5,0.0,8.8
10249,남현,425,2020-03-18,1.3,16.4,0.0,8.4
10250,남현,425,2020-03-19,6.5,12.8,0.0,12.7
10251,남현,425,2020-03-20,2.6,14.6,0.0,9.4
10252,남현,425,2020-03-21,6.2,19.5,0.0,8.7
10253,남현,425,2020-03-22,6.0,16.9,0.0,9.2
10254,남현,425,2020-03-23,3.7,16.5,0.0,8.5
10255,남현,425,2020-03-24,4.5,17.3,0.0,6.1
10256,남현,425,2020-03-25,4.6,18.8,0.0,6.9
10257,남현,425,2020-03-26,7.6,21.2,2.0,5.8
10258,남현,425,2020-03-27,8.0,16.9,5.5,9.7
10259,남현,425,2020-03-28,3.7,12.1,0.0,9.7
10260,남현,425,2020-03-29,0.9,15.2,0.0,6.0
10261,남현,425,2020-03-30,2.6,16.0,0.0,7.4
10262,남현,425,2020-03-31,3.1,17.9,0.0,7.0
10263,남현,425,2020-04-01,4.7,18.2,0.0,11.7
10264,남현,425,2021-01-02,-9.1,0.2,0.0,8.9
10265,남현,425,2021-01-03,-9.9,0.4,0.0,7.3
10266,남현,425,2021-01-04,-8.9,1.6,0.0,4.1
10267,남현,425,2021-01-05,-11.1,-0.5,0.0,9.7
10268,남현,425,2021-01-06,-13.7,-2.0,8.0,11.6
10269,남현,425,2021-01-07,-19.5,-8.3,0.0,9.8
10270,남현,425,2021-01-08,-23.9,-9.1,0.0,8.2
10271,남현,425,2021-01-09,-22.4,-6.1,0.0,8.2
10272,남현,425,2021-01-10,-17.1,-2.2,0.0,4.0
10273,남현,425,2021-01-11,-11.2,-2.6,0.0,4.2
10274,남현,425,2021-01-12,-11.4,1.9,2.5,6.1
10275,남현,425,2021-01-13,-3.7,9.0,0.0,9.6
10276,남현,425,2021-01-14,-3.8,7.7,0.0,5.9
10277,남현,425,2021-01-15,0.7,11.6,0.0,10.2
10278,남현,425,2021-01-16,-8.3,0.7,0.0,7.6
10279,남현,425,2021-01-17,-11.6,-0.8,0.0,5.6
10280,남현,425,2021-01-18,-9.0,1.8,0.0,15.4
10281,남현,425,2021-01-19,-13.0,0.0,0.0,4.6
10282,남현,425,2021-01-20,-7.1,7.8,0.0,4.4
10283,남현,425,2021-01-21,1.9,9.0,11.5,4.3
10284,남현,425,2021-01-22,4.4,7.2,0.0,2.4
10285,남현,425,2021-01-23,3.0,12.4,0.0,6.6
10286,남현,425,2021-01-24,1.0,13.4,0.0,5.0
10287,남현,425,2021-01-25,2.6,14.8,0.0,6.7
10288,남현,425,2021-01-26,1.2,8.7,2.5,7.1
10289,남현,425,2021-01-27,-1.3,7.6,0.0,6.9
10290,남현,425,2021-01-28,-9.5,3.4,2.0,19.6
10291,남현,425,2021-01-29,-11.8,-3.1,0.0,11.8
10292,남현,425,2021-01-30,-9.4,6.4,0.0,6.9
10293,남현,425,2021-01-31,-3.7,10.4,0.0,6.0
10294,남현,425,2021-02-01,-0.8,12.0,0.5,9.7
10295,남현,425,2021-02-02,-7.6,-0.7,0.0,11.3
10296,남현,425,2021-02-03,-11.0,2.3,2.0,9.3
10297,남현,425,2021-02-04,-9.3,1.6,1.5,8.2
10298,남현,425,2021-02-05,-5.9,8.2,0.0,6.8
10299,남현,425,2021-02-06,2.2,11.6,0.0,6.9
10300,남현,425,2021-02-07,-1.7,8.6,0.0,10.4
10301,남현,425,2021-02-08,-4.6,1.7,0.0,10.0
10302,남현,425,2021-02-09,-6.2,6.1,0.0,7.4
10303,남현,425,2021-02-10,-1.9,8.2,0.0,7.1
10304,남현,425,2021-02-11,0.4,11.3,0.0,4.6
10305,남현,425,2021-02-12,0.9,14.2,0.0,5.8
10306,남현,425,2021-02-13,1.0,15.9,0.0,4.5
10307,남현,425,2021-02-14,6.1,15.7,0.0,4.6
10308,남현,425,2021-02-15,-4.5,8.7,0.5,9.2
10309,남현,425,2021-02-16,-7.2,-1.1,1.5,10.9
10310,남현,425,2021-02-17,-10.7,-3.4,0.0,13.5
10311,남현,425,2021-02-18,-10.4,0.4,0.0,9.6
10312,남현,425,2021-02-19,-8.5,9.7,0.0,8.4
10313,남현,425,2021-02-20,4.0,15.6,0.0,9.2
10314,남현,425,2021-02-21,4.9,18.6,0.0,10.3
10315,남현,425,2021-02-22,0.9,14.6,0.0,11.0
10316,남현,425,2021-02-23,-2.6,5.4,0.0,8.3
10317,남현,425,2021-02-24,-2.5,9.8,0.0,4.7
10318,남현,425,2021-02-25,0.5,9.3,0.0,4.2
10319,남현,425,2021-02-26,1.0,15.4,0.0,7.9
10320,남현,425,2021-02-27,2.3,15.6,0.0,9.3
10321,남현,425,2021-02-28,2.7,11.4,0.0,4.6
10322,남현,425,2021-03-01,1.1,8.8,71.5,7.7
10323,남현,425,2021-03-02,-0.1,7.7,0.5,4.5
10324,남현,425,2021-03-03,-1.2,10.0,0.0,6.9
10325,남현,425,2021-03-04,2.6,12.7,0.0,6.5
10326,남현,425,2021-03-05,2.9,16.5,0.0,8.6
10327,남현,425,2021-03-06,3.7,12.4,0.0,8.0
10328,남현,425,2021-03-07,1.1,12.2,0.0,5.7
10329,남현,425,2021-03-08,1.3,13.7,0.0,8.0
10330,남현,425,2021-03-09,1.2,13.6,0.0,7.3
10331,남현,425,2021-03-10,1.6,17.1,0.0,5.8
10332,남현,425,2021-03-11,3.4,17.2,0.0,5.3
10333,남현,425,2021-03-12,6.3,14.8,0.0,7.7
10334,남현,425,2021-03-13,4.1,15.3,0.0,6.8
10335,남현,425,2021-03-14,3.4,14.6,0.0,5.4
10336,남현,425,2021-03-15,4.7,16.5,1.5,7.0
10337,남현,425,2021-03-16,4.0,14.6,1.5,8.5
10338,남현,425,2021-03-17,1.4,17.7,0.0,6.4
10339,남현,425,2021-03-18,4.0,18.5,0.0,5.4
10340,남현,425,2021-03-19,10.4,20.3,0.0,6.9
10341,남현,425,2021-03-20,7.0,14.9,5.0,6.5
10342,남현,425,2021-03-21,3.7,10.6,0.0,10.3
10343,남현,425,2021-03-22,1.0,12.2,0.0,10.0
10344,남현,425,2021-03-23,0.7,17.2,0.0,9.4
10345,남현,425,2021-03-24,4.8,17.4,0.0,7.4
10346,남현,425,2021-03-25,5.4,19.8,0.0,7.2
10347,남현,425,2021-03-26,3.0,19.7,0.0,4.7
10348,남현,425,2021-03-27,8.8,15.2,27.0,6.1
10349,남현,425,2021-03-28,8.0,13.9,8.0,8.9
10350,남현,425,2021-03-29,6.0,15.5,0.5,8.2
10351,남현,425,2021-03-30,2.8,17.9,0.0,7.7
10352,남현,425,2021-03-31,5.0,21.8,0.0,4.7
10353,남현,425,2021-04-01,9.3,22.9,0.0,9.4
10354,남현,425,2022-01-02,-6.7,3.9,0.0,7.0
10355,남현,425,2022-01-03,-9.1,2.8,0.0,5.6
10356,남현,425,2022-01-04,-6.3,1.3,0.0,6.5
10357,남현,425,2022-01-05,-8.6,1.6,0.0,4.7
10358,남현,425,2022-01-06,-5.8,3.4,0.0,6.9
10359,남현,425,2022-01-07,-7.2,3.9,0.0,5.6
10360,남현,425,2022-01-08,-6.0,4.2,0.0,5.3
10361,남현,425,2022-01-09,-1.9,4.4,0.0,3.6
10362,남현,425,2022-01-10,-4.1,4.9,0.0,5.4
10363,남현,425,2022-01-11,-12.3,0.4,0.5,8.6
10364,남현,425,2022-01-12,-12.6,-2.6,0.0,5.7
10365,남현,425,2022-01-13,-8.9,-2.2,0.0,11.4
10366,남현,425,2022-01-14,-11.0,0.3,0.0,5.0
10367,남현,425,2022-01-15,-5.9,2.8,0.0,3.9
10368,남현,425,2022-01-16,-7.3,3.5,0.0,10.0
10369,남현,425,2022-01-17,-10.5,0.1,0.0,8.3
10370,남현,425,2022-01-18,-11.7,-0.4,0.0,5.9
10371,남현,425,2022-01-19,-9.1,-2.5,0.5,7.8
10372,남현,425,2022-01-20,-11.6,0.9,0.0,4.5
10373,남현,425,2022-01-21,-9.5,4.0,0.0,4.7
10374,남현,425,2022-01-22,-5.7,4.9,0.0,3.9
10375,남현,425,2022-01-23,-1.0,6.6,0.0,5.6
10376,남현,425,2022-01-24,-1.4,8.9,0.0,8.5
10377,남현,425,2022-01-25,0.3,5.9,0.5,5.4
10378,남현,425,2022-01-26,-2.3,6.7,0.0,7.5
10379,남현,425,2022-01-27,-4.9,4.0,0.0,6.5
10380,남현,425,2022-01-28,-5.7,2.6,0.0,7.3
10381,남현,425,2022-01-29,-7.6,1.4,0.0,7.4
10382,남현,425,2022-01-30,-9.1,2.2,0.0,6.8
10383,남현,425,2022-01-31,-7.5,4.9,0.0,7.7
10384,남현,425,2022-02-01,-3.8,1.1,1.0,8.2
10385,남현,425,2022-02-02,-7.1,0.8,0.0,8.0
10386,남현,425,2022-02-03,-7.9,1.0,0.0,7.5
10387,남현,425,2022-02-04,-8.7,0.5,0.0,11.9
10388,남현,425,2022-02-05,-11.4,-0.6,0.0,12.2
10389,남현,425,2022-02-06,-8.9,2.5,0.0,9.6
10390,남현,425,2022-02-07,-8.7,2.2,0.0,7.9
10391,남현,425,2022-02-08,-5.0,5.4,0.0,7.6
10392,남현,425,2022-02-09,-5.3,6.5,0.0,4.3
10393,남현,425,2022-02-10,-3.3,7.4,0.0,7.4
10394,남현,425,2022-02-11,-3.1,8.7,0.0,5.7
10395,남현,425,2022-02-12,-0.8,9.8,0.0,7.9
10396,남현,425,2022-02-13,0.7,9.8,0.0,4.3
10397,남현,425,2022-02-14,-1.0,9.1,2.5,7.6
10398,남현,425,2022-02-15,-7.8,-0.9,0.0,8.6
10399,남현,425,2022-02-16,-9.8,-3.0,0.0,10.0
10400,남현,425,2022-02-17,-11.3,-1.5,0.0,8.5
10401,남현,425,2022-02-18,-9.4,5.3,0.0,4.6
10402,남현,425,2022-02-19,-6.7,3.4,0.5,8.5
10403,남현,425,2022-02-20,-8.9,-0.1,0.0,10.8
10404,남현,425,2022-02-21,-9.3,5.1,0.0,9.1
10405,남현,425,2022-02-22,-8.4,0.9,0.0,9.6
10406,남현,425,2022-02-23,-10.6,-0.7,0.0,9.8
10407,남현,425,2022-02-24,-9.8,3.9,0.0,7.9
10408,남현,425,2022-02-25,-4.6,8.3,0.0,6.9
10409,남현,425,2022-02-26,0.2,10.3,3.0,10.6
10410,남현,425,2022-02-27,-1.4,9.2,0.0,9.3
10411,남현,425,2022-02-28,1.0,11.0,0.0,5.3
10412,남현,425,2022-03-01,0.3,8.8,4.0,6.1
10413,남현,425,2022-03-02,-2.9,9.1,0.0,8.0
10414,남현,425,2022-03-03,-0.3,12.4,0.0,8.2
10415,남현,425,2022-03-04,0.0,14.9,0.0,11.9
10416,남현,425,2022-03-05,-1.0,7.0,0.0,12.1
10417,남현,425,2022-03-06,-2.1,6.9,0.0,10.3
10418,남현,425,2022-03-07,-3.2,9.0,0.0,6.1
10419,남현,425,2022-03-08,-0.2,11.8,0.0,5.8
10420,남현,425,2022-03-09,1.1,13.9,0.0,6.1
10421,남현,425,2022-03-10,2.4,16.4,0.0,6.6
10422,남현,425,2022-03-11,4.8,17.7,0.0,5.2
10423,남현,425,2022-03-12,5.4,19.1,3.5,7.9
10424,남현,425,2022-03-13,9.8,13.9,23.5,10.4
10425,남현,425,2022-03-14,4.4,14.3,9.0,10.9
10426,남현,425,2022-03-15,0.8,12.7,0.0,5.9
10427,남현,425,2022-03-16,2.6,16.6,0.0,6.8
10428,남현,425,2022-03-17,7.5,15.0,0.0,6.8
10429,남현,425,2022-03-18,5.8,9.9,0.5,7.5
10430,남현,425,2022-03-19,0.9,6.1,12.0,5.9
10431,남현,425,2022-03-20,0.4,8.9,0.0,8.9
10432,남현,425,2022-03-21,-1.0,10.4,0.0,5.4
10433,남현,425,2022-03-22,0.3,12.7,0.0,7.1
10434,남현,425,2022-03-23,3.2,8.1,0.0,6.1
10435,남현,425,2022-03-24,1.6,12.7,0.0,6.5
10436,남현,425,2022-03-25,5.2,17.7,8.0,6.5
10437,남현,425,2022-03-26,7.4,15.0,18.0,9.2
10438,남현,425,2022-03-27,2.5,13.9,0.0,13.3
10439,남현,425,2022-03-28,0.5,14.4,0.0,6.0
10440,남현,425,2022-03-29,2.0,15.7,0.0,9.3
10441,남현,425,2022-03-30,5.2,15.5,0.0,5.4
10442,남현,425,2022-03-31,6.0,15.0,0.0,6.5
10443,남현,425,2022-04-01,3.0,14.8,0.0,6.6
10444,남현,425,2023-01-02,-7.3,-1.1,0.0,5.6
10445,남현,425,2023-01-03,-9.7,0.3,0.0,5.3
10446,남현,425,2023-01-04,-6.6,3.3,0.0,5.4
10447,남현,425,2023-01-05,-6.2,2.6,0.0,4.2
10448,남현,425,2023-01-06,-5.1,4.6,6.5,6.3
10449,남현,425,2023-01-07,-2.4,3.9,0.0,6.3
10450,남현,425,2023-01-08,-4.2,5.6,0.0,4.7
10451,남현,425,2023-01-09,-1.6,6.6,0.0,6.1
10452,남현,425,2023-01-10,-4.3,7.2,0.0,4.2
10453,남현,425,2023-01-11,-2.7,8.3,0.0,4.4
10454,남현,425,2023-01-12,-1.3,12.4,0.0,4.6
10455,남현,425,2023-01-13,4.2,9.7,34.0,4.6
10456,남현,425,2023-01-14,3.1,7.7,2.5,4.9
10457,남현,425,2023-01-15,-3.7,3.3,4.0,4.8
10458,남현,425,2023-01-16,-7.3,-1.3,0.0,6.1
10459,남현,425,2023-01-17,-7.4,-0.5,0.0,4.7
10460,남현,425,2023-01-18,-4.7,2.4,0.0,5.2
10461,남현,425,2023-01-19,-6.5,3.9,2.0,7.4
10462,남현,425,2023-01-20,-8.7,2.3,0.0,11.5
10463,남현,425,2023-01-21,-10.8,0.9,0.0,4.0
10464,남현,425,2023-01-22,-3.6,2.5,0.0,3.6
10465,남현,425,2023-01-23,-7.0,5.0,0.0,8.5
10466,남현,425,2023-01-24,-16.6,-7.0,0.0,16.5
10467,남현,425,2023-01-25,-17.5,-6.3,0.0,5.4
10468,남현,425,2023-01-26,-9.6,-3.8,0.0,3.8
10469,남현,425,2023-01-27,-9.7,-3.8,0.0,11.0
10470,남현,425,2023-01-28,-11.7,-0.8,0.0,5.8
10471,남현,425,2023-01-29,-9.2,3.9,0.0,7.9
10472,남현,425,2023-01-30,-4.9,3.5,0.0,8.8
10473,남현,425,2023-01-31,-4.7,8.0,0.0,8.2
10474,남현,425,2023-02-01,-3.2,5.7,0.0,10.4
10475,남현,425,2023-02-02,-5.6,0.5,0.0,5.9
10476,남현,425,2023-02-03,-4.6,3.0,0.0,6.2
10477,남현,425,2023-02-04,-5.5,5.3,0.0,7.6
10478,남현,425,2023-02-05,-4.0,6.9,0.0,5.9
10479,남현,425,2023-02-06,-2.6,7.7,0.0,4.2
10480,남현,425,2023-02-07,-1.2,8.5,0.0,3.6
10481,남현,425,2023-02-08,-2.3,7.6,0.0,7.1
10482,남현,425,2023-02-09,-3.5,9.3,0.0,7.0
10483,남현,425,2023-02-10,-0.9,6.0,0.5,5.8
10484,남현,425,2023-02-11,-2.1,8.1,0.0,4.5
10485,남현,425,2023-02-12,-1.5,7.3,0.0,5.3
10486,남현,425,2023-02-13,2.3,8.1,0.0,4.7
10487,남현,425,2023-02-14,-2.0,5.6,0.0,5.4
10488,남현,425,2023-02-15,-2.6,7.6,0.0,5.6
10489,남현,425,2023-02-16,-2.4,4.8,0.0,7.7
10490,남현,425,2023-02-17,-2.4,9.3,0.0,4.9
10491,남현,425,2023-02-18,2.2,8.7,0.0,3.1
10492,남현,425,2023-02-19,-1.3,6.2,0.5,10.8
10493,남현,425,2023-02-20,-3.7,3.2,0.0,12.6
10494,남현,425,2023-02-21,-6.0,3.5,0.0,4.9
10495,남현,425,2023-02-22,-5.7,7.4,0.0,6.3
10496,남현,425,2023-02-23,-3.0,8.5,0.0,7.2
10497,남현,425,2023-02-24,-1.2,8.5,0.0,9.5
10498,남현,425,2023-02-25,-2.4,5.1,0.0,6.9
10499,남현,425,2023-02-26,-4.1,8.2,0.0,5.8
10500,남현,425,2023-02-27,-2.8,11.5,0.0,5.9
10501,남현,425,2023-02-28,-2.1,8.6,0.0,7.2
10502,남현,425,2023-03-01,2.0,8.9,0.0,11.0
10503,남현,425,2023-03-02,-1.5,5.9,0.0,10.0
10504,남현,425,2023-03-03,-3.2,10.1,0.0,8.6
10505,남현,425,2023-03-04,1.8,13.3,0.0,4.7
10506,남현,425,2023-03-05,1.0,15.0,0.0,6.1
10507,남현,425,2023-03-06,0.4,15.4,0.0,7.0
10508,남현,425,2023-03-07,4.5,18.2,0.0,7.5
10509,남현,425,2023-03-08,5.2,17.8,0.5,7.7
10510,남현,425,2023-03-09,5.3,13.6,4.0,7.9
10511,남현,425,2023-03-10,4.3,21.5,0.0,8.6
10512,남현,425,2023-03-11,9.2,22.6,0.0,10.2
10513,남현,425,2023-03-12,0.3,12.6,4.5,11.2
10514,남현,425,2023-03-13,-2.4,6.9,0.0,9.1
10515,남현,425,2023-03-14,1.0,14.5,0.0,10.1
10516,남현,425,2023-03-15,3.6,14.4,0.0,9.3
10517,남현,425,2023-03-16,-0.4,8.8,0.0,8.1
10518,남현,425,2023-03-17,-0.3,12.4,0.0,4.7
10519,남현,425,2023-03-18,1.7,13.6,0.0,7.6
10520,남현,425,2023-03-19,0.3,13.9,0.0,6.5
10521,남현,425,2023-03-20,1.7,15.9,0.0,6.6
10522,남현,425,2023-03-21,3.6,20.5,0.0,4.8
10523,남현,425,2023-03-22,7.5,24.4,0.0,4.8
10524,남현,425,2023-03-23,12.3,22.9,0.0,6.2
10525,남현,425,2023-03-24,6.8,17.0,0.0,5.8
10526,남현,425,2023-03-25,6.2,16.2,0.0,5.7
10527,남현,425,2023-03-26,3.0,14.1,0.0,9.6
10528,남현,425,2023-03-27,0.2,13.2,0.0,11.8
10529,남현,425,2023-03-28,1.4,14.4,0.0,7.7
10530,남현,425,2023-03-29,3.7,19.9,0.0,6.7
10531,남현,425,2023-03-30,5.1,21.1,0.0,7.6
10532,남현,425,2023-03-31,6.3,23.0,0.0,5.1
10533,남현,425,2023-04-01,8.1,24.3,0.0,4.9
10534,남현,425,2024-01-21,-3.0,4.0,0.0,7.8
10535,남현,425,2024-01-22,-11.8,-2.8,0.0,8.6
10536,남현,425,2024-01-23,-14.3,-8.2,0.0,10.5
10537,남현,425,2024-01-24,-11.3,-4.0,0.0,11.4
10538,남현,425,2024-01-25,-10.1,-0.7,0.0,5.9
10539,남현,425,2024-01-26,-7.1,4.1,0.0,5.2
10540,남현,425,2024-01-27,-5.4,4.7,0.0,6.1
10541,남현,425,2024-01-28,-5.7,3.5,0.0,5.0
10542,남현,425,2024-01-29,-5.6,5.0,0.0,5.3
10543,남현,425,2024-01-30,-4.5,7.4,0.0,4.7
10544,남현,425,2024-01-31,-0.5,10.3,0.0,5.0
10545,남현,425,2024-02-01,-2.0,7.3,0.0,4.9
10546,남현,425,2024-02-02,-0.9,7.3,0.0,4.9
10547,남현,425,2024-02-03,-1.1,8.4,0.0,5.0
10548,남현,425,2024-02-04,1.8,10.9,0.0,5.0
10549,남현,425,2024-02-05,-0.4,6.5,5.0,9.4
10550,남현,425,2024-02-06,-0.9,2.9,0.0,4.8
10551,남현,425,2024-02-07,-2.1,2.5,0.0,4.0
10552,남현,425,2024-02-08,-3.7,5.7,0.0,5.5
10553,남현,425,2024-02-09,-3.7,5.4,0.0,7.8
10554,남현,425,2024-02-10,-2.6,7.2,0.0,8.5
10555,남현,425,2024-02-11,-4.6,5.4,0.0,7.4
10556,남현,425,2024-02-12,-4.1,10.0,0.0,6.4
10557,남현,425,2024-02-13,4.7,14.1,0.0,8.9
10558,남현,425,2024-02-14,8.4,17.4,0.0,6.5
10559,남현,425,2024-02-15,-0.6,11.3,8.5,8.1
10560,남현,425,2024-02-16,-2.3,7.2,0.0,5.4
10561,남현,425,2024-02-17,-1.8,11.1,0.0,6.6
10562,남현,425,2024-02-18,0.8,10.2,16.5,4.8
10563,남현,425,2024-02-19,3.7,12.3,7.0,6.4
10564,남현,425,2024-02-20,2.7,7.3,2.5,5.2
10565,남현,425,2024-02-21,-0.1,4.1,19.5,6.2
10566,남현,425,2024-02-22,-1.4,1.3,9.5,5.2
10567,남현,425,2024-02-23,-2.3,5.6,0.0,5.8
10568,남현,425,2024-02-24,-2.1,5.2,0.5,7.4
10569,남현,425,2024-02-25,0.3,5.8,1.5,4.7
10570,남현,425,2024-02-26,-1.5,10.1,0.0,5.3
10571,남현,425,2024-02-27,-0.7,9.2,0.0,7.1
10572,남현,425,2024-02-28,1.9,9.9,0.0,5.8
10573,남현,425,2024-02-29,0.4,9.3,0.0,6.7
10574,남현,425,2024-03-01,-7.1,0.5,0.0,11.6
10575,남현,425,2024-03-02,-9.3,3.8,0.0,11.4
10576,남현,425,2024-03-03,-1.4,8.4,0.0,8.7
10577,남현,425,2024-03-04,-2.1,11.7,0.0,4.2
10578,남현,425,2024-03-05,3.5,10.6,0.0,5.9
10579,남현,425,2024-03-06,0.7,10.5,0.0,5.2
10580,남현,425,2024-03-07,0.3,7.7,0.0,7.2
10581,남현,425,2024-03-08,-0.6,7.2,0.0,10.4
10582,남현,425,2024-03-09,-3.4,6.9,0.0,8.9
10583,남현,425,2024-03-10,-2.7,10.4,0.0,7.3
10584,남현,425,2024-03-11,0.3,10.8,0.0,6.6
10585,남현,425,2024-03-12,2.8,9.8,1.0,4.4
10586,남현,425,2024-03-13,-0.5,12.6,0.0,9.9
10587,남현,425,2024-03-14,1.3,15.4,0.0,6.5
10588,남현,425,2024-03-15,1.6,14.1,0.0,7.6
10589,남현,425,2024-03-16,2.7,18.5,0.0,5.4
10590,남현,425,2024-03-17,3.7,11.6,0.0,13.2
10591,남현,425,2024-03-18,-0.1,13.4,0.0,6.5
10592,남현,425,2024-03-19,3.8,9.9,0.5,10.4
10593,남현,425,2024-03-20,0.4,8.3,0.0,9.3
10594,관악,509,2020-01-02,-1.3,3.3,0.0,3.9
10595,관악,509,2020-01-03,-4.8,5.0,0.0,3.9
10596,관악,509,2020-01-04,-3.8,6.2,0.0,4.9
10597,관악,509,2020-01-05,-4.9,5.8,0.0,3.3
10598,관악,509,2020-01-06,-1.3,4.9,1.5,6.3
10599,관악,509,2020-01-07,4.0,10.8,43.0,6.9
10600,관악,509,2020-01-08,-1.1,10.8,6.0,8.7
10601,관악,509,2020-01-09,-5.0,1.7,0.0,5.1
10602,관악,509,2020-01-10,-5.8,3.8,0.0,3.5
10603,관악,509,2020-01-11,-3.9,4.2,0.0,5.1
10604,관악,509,2020-01-12,-5.4,2.4,0.0,5.4
10605,관악,509,2020-01-13,-6.5,0.7,0.0,5.6
10606,관악,509,2020-01-14,-7.4,2.2,0.0,4.1
10607,관악,509,2020-01-15,-9.0,1.6,0.0,5.9
10608,관악,509,2020-01-16,-7.8,3.3,0.0,3.5
10609,관악,509,2020-01-17,-6.7,4.4,0.0,3.5
10610,관악,509,2020-01-18,-6.0,6.1,0.0,5.2
10611,관악,509,2020-01-19,-1.7,4.6,0.0,7.9
10612,관악,509,2020-01-20,-2.9,4.7,0.0,8.0
10613,관악,509,2020-01-21,-7.2,5.4,0.0,3.6
10614,관악,509,2020-01-22,-1.7,7.0,0.0,3.5
10615,관악,509,2020-01-23,-1.6,9.7,0.0,4.4
10616,관악,509,2020-01-24,-2.7,7.6,0.0,4.1
10617,관악,509,2020-01-25,-1.2,7.9,0.0,4.0
10618,관악,509,2020-01-26,-1.9,10.7,0.0,7.3
10619,관악,509,2020-01-27,2.8,6.9,0.0,8.2
10620,관악,509,2020-01-28,2.7,9.2,0.0,6.1
10621,관악,509,2020-01-29,1.8,9.7,0.0,5.5
10622,관악,509,2020-01-30,0.0,9.9,0.0,4.5
10623,관악,509,2020-01-31,-1.1,6.0,0.0,5.5
10624,관악,509,2020-02-01,-2.9,6.5,0.0,5.7
10625,관악,509,2020-02-02,-4.0,4.2,0.0,5.9
10626,관악,509,2020-02-03,-5.1,2.4,0.0,7.1
10627,관악,509,2020-02-04,-7.9,2.8,0.0,7.1
10628,관악,509,2020-02-05,-11.1,-4.9,0.0,6.4
10629,관악,509,2020-02-06,-14.1,0.6,0.0,4.1
10630,관악,509,2020-02-07,-9.4,2.6,0.0,4.9
10631,관악,509,2020-02-08,-4.4,3.1,0.0,7.2
10632,관악,509,2020-02-09,-7.7,3.9,0.0,6.9
10633,관악,509,2020-02-10,-2.0,9.3,0.0,5.7
10634,관악,509,2020-02-11,-1.6,13.5,0.0,5.4
10635,관악,509,2020-02-12,4.6,7.3,6.5,6.1
10636,관악,509,2020-02-13,1.9,6.9,0.0,5.2
10637,관악,509,2020-02-14,1.3,14.0,0.0,3.7
10638,관악,509,2020-02-15,2.9,14.7,2.5,7.5
10639,관악,509,2020-02-16,-5.3,6.3,11.5,9.6
10640,관악,509,2020-02-17,-8.4,-3.9,0.0,6.5
10641,관악,509,2020-02-18,-10.4,2.5,0.0,5.1
10642,관악,509,2020-02-19,-6.1,6.1,0.0,3.6
10643,관악,509,2020-02-20,-1.2,10.7,0.0,5.3
10644,관악,509,2020-02-21,0.0,10.7,2.5,8.0
10645,관악,509,2020-02-22,-0.4,6.9,2.0,10.8
10646,관악,509,2020-02-23,-3.2,6.6,0.0,6.2
10647,관악,509,2020-02-24,-0.3,11.8,0.0,6.3
10648,관악,509,2020-02-25,4.5,7.5,21.0,7.1
10649,관악,509,2020-02-26,1.3,11.2,0.0,5.3
10650,관악,509,2020-02-27,-0.3,11.2,0.0,4.2
10651,관악,509,2020-02-28,1.3,5.1,0.0,5.1
10652,관악,509,2020-02-29,2.4,12.2,0.0,5.0
10653,관악,509,2020-03-01,1.2,9.7,0.0,4.9
10654,관악,509,2020-03-02,-1.4,7.4,0.0,6.2
10655,관악,509,2020-03-03,-2.2,10.0,0.0,6.4
10656,관악,509,2020-03-04,-1.7,4.0,0.0,8.7
10657,관악,509,2020-03-05,-4.1,6.1,0.0,6.5
10658,관악,509,2020-03-06,-4.3,10.1,0.0,4.5
10659,관악,509,2020-03-07,-0.3,12.4,0.0,5.3
10660,관악,509,2020-03-08,0.4,16.0,0.0,4.3
10661,관악,509,2020-03-09,2.6,15.9,0.0,4.8
10662,관악,509,2020-03-10,2.2,9.2,12.0,5.5
10663,관악,509,2020-03-11,0.0,7.5,0.0,8.4
10664,관악,509,2020-03-12,-0.4,13.1,0.0,7.2
10665,관악,509,2020-03-13,-0.6,7.7,0.5,6.4
10666,관악,509,2020-03-14,-4.2,7.7,0.0,9.1
10667,관악,509,2020-03-15,0.4,8.4,0.0,10.8
10668,관악,509,2020-03-16,-4.3,7.8,0.0,8.0
10669,관악,509,2020-03-17,1.6,11.4,0.0,7.7
10670,관악,509,2020-03-18,1.8,16.4,0.0,6.6
10671,관악,509,2020-03-19,5.5,12.0,0.0,11.9
10672,관악,509,2020-03-20,2.1,12.3,0.0,9.0
10673,관악,509,2020-03-21,7.1,19.0,0.0,7.7
10674,관악,509,2020-03-22,2.6,15.9,0.0,8.0
10675,관악,509,2020-03-23,2.7,16.3,0.0,7.5
10676,관악,509,2020-03-24,2.7,17.1,0.0,5.0
10677,관악,509,2020-03-25,4.1,18.8,0.0,5.8
